LAT,LON,YEAR,MO,DY,T2MWET,TS,QV2M
51.48831,-0.18689,2017,01,24,    1.88,    1.41,    4.31
51.48831,-0.18689,2017,01,25,    1.15,    1.40,    4.09
51.48831,-0.18689,2017,01,26,   -1.88,    0.05,    3.28
51.48831,-0.18689,2017,01,27,    2.35,    2.68,    4.55
51.48831,-0.18689,2017,01,28,    4.75,    5.06,    5.35
51.48831,-0.18689,2017,01,29,    5.55,    5.86,    5.67
51.48831,-0.18689,2017,01,30,    6.33,    6.94,    5.99
51.48831,-0.18689,2017,01,31,    6.08,    6.42,    5.88
51.48831,-0.18689,2017,02,01,    8.29,    8.42,    6.84
51.48831,-0.18689,2017,02,02,    8.04,    8.53,    6.78
51.48831,-0.18689,2017,02,03,    6.09,    7.15,    5.96
51.48831,-0.18689,2017,02,04,    3.55,    3.76,    4.97
51.48831,-0.18689,2017,02,05,    3.97,    4.40,    5.09
51.48831,-0.18689,2017,02,06,    2.64,    4.48,    4.58
51.48831,-0.18689,2017,02,07,    4.68,    5.18,    5.30
51.48831,-0.18689,2017,02,08,    1.49,    3.20,    4.19
51.48831,-0.18689,2017,02,09,   -0.56,    1.27,    3.59
51.48831,-0.18689,2017,02,10,   -0.52,    1.25,    3.62
51.48831,-0.18689,2017,02,11,   -0.74,    0.95,    3.56
51.48831,-0.18689,2017,02,12,    1.33,    2.71,    4.15
51.48831,-0.18689,2017,02,13,    2.54,    4.46,    4.51
51.48831,-0.18689,2017,02,14,    4.73,    5.33,    5.33
51.48831,-0.18689,2017,02,15,    7.11,    7.15,    6.19
51.48831,-0.18689,2017,02,16,    5.92,    6.83,    5.68
51.48831,-0.18689,2017,02,17,    5.44,    6.67,    5.50
51.48831,-0.18689,2017,02,18,    5.33,    6.27,    5.48
51.48831,-0.18689,2017,02,19,    6.33,    7.62,    5.90
51.48831,-0.18689,2017,02,20,    9.31,   10.37,    7.26
51.48831,-0.18689,2017,02,21,    9.00,    9.68,    7.11
51.48831,-0.18689,2017,02,22,    9.13,    9.87,    7.23
51.48831,-0.18689,2017,02,23,    5.11,    7.84,    5.62
51.48831,-0.18689,2017,02,24,    1.36,    4.46,    4.18
51.48831,-0.18689,2017,02,25,    6.20,    7.25,    5.89
51.48831,-0.18689,2017,02,26,    7.58,    9.24,    6.52
51.48831,-0.18689,2017,02,27,    5.24,    6.63,    5.68
51.48831,-0.18689,2017,02,28,    2.66,    4.97,    4.72
51.48831,-0.18689,2017,03,01,    4.67,    6.00,    5.38
51.48831,-0.18689,2017,03,02,    2.51,    6.37,    4.58
51.48831,-0.18689,2017,03,03,    6.27,    6.73,    6.04
51.48831,-0.18689,2017,03,04,    5.56,    7.11,    5.77
51.48831,-0.18689,2017,03,05,    4.33,    6.15,    5.28
51.48831,-0.18689,2017,03,06,    3.32,    6.06,    4.85
51.48831,-0.18689,2017,03,07,    3.41,    6.24,    4.83
51.48831,-0.18689,2017,03,08,    8.76,    9.45,    7.03
51.48831,-0.18689,2017,03,09,    7.17,    9.51,    6.30
51.48831,-0.18689,2017,03,10,    7.04,    7.65,    6.20
51.48831,-0.18689,2017,03,11,    8.11,    9.84,    6.69
51.48831,-0.18689,2017,03,12,    7.99,    8.64,    6.66
51.48831,-0.18689,2017,03,13,    6.01,    9.11,    5.76
51.48831,-0.18689,2017,03,14,    8.43,   10.06,    6.76
51.48831,-0.18689,2017,03,15,    8.13,   10.26,    6.60
51.48831,-0.18689,2017,03,16,    7.03,    8.02,    6.19
51.48831,-0.18689,2017,03,17,    4.53,    7.66,    5.25
51.48831,-0.18689,2017,03,18,    9.58,   11.02,    7.44
51.48831,-0.18689,2017,03,19,    9.07,   10.79,    7.19
51.48831,-0.18689,2017,03,20,    8.55,    9.49,    6.99
51.48831,-0.18689,2017,03,21,    2.32,    6.52,    4.52
51.48831,-0.18689,2017,03,22,    4.14,    5.79,    5.14
51.48831,-0.18689,2017,03,23,    4.62,    6.97,    5.27
51.48831,-0.18689,2017,03,24,    4.88,    7.95,    5.31
51.48831,-0.18689,2017,03,25,    1.98,    7.72,    4.34
51.48831,-0.18689,2017,03,26,    4.86,    8.37,    5.32
51.48831,-0.18689,2017,03,27,    5.99,    9.09,    5.76
51.48831,-0.18689,2017,03,28,    8.01,   10.36,    6.65
51.48831,-0.18689,2017,03,29,    9.28,   10.94,    7.21
51.48831,-0.18689,2017,03,30,    9.30,   12.57,    7.25
51.48831,-0.18689,2017,03,31,    8.49,   11.06,    6.91
51.48831,-0.18689,2017,04,01,    7.65,   10.02,    6.52
51.48831,-0.18689,2017,04,02,    6.29,   10.00,    5.88
51.48831,-0.18689,2017,04,03,    6.62,    9.36,    5.99
51.48831,-0.18689,2017,04,04,    8.72,   10.45,    6.94
51.48831,-0.18689,2017,04,05,    5.07,    9.49,    5.36
51.48831,-0.18689,2017,04,06,    6.64,   10.72,    5.98
51.48831,-0.18689,2017,04,07,    6.61,   10.23,    5.99
51.48831,-0.18689,2017,04,08,    7.55,   10.35,    6.40
51.48831,-0.18689,2017,04,09,    9.32,   12.33,    7.26
51.48831,-0.18689,2017,04,10,    5.53,   10.28,    5.57
51.48831,-0.18689,2017,04,11,    5.60,   10.16,    5.60
51.48831,-0.18689,2017,04,12,    6.73,   10.01,    6.08
51.48831,-0.18689,2017,04,13,    5.41,    9.68,    5.55
51.48831,-0.18689,2017,04,14,    6.89,   10.31,    6.19
51.48831,-0.18689,2017,04,15,    5.34,   10.31,    5.56
51.48831,-0.18689,2017,04,16,    5.85,    9.73,    5.73
51.48831,-0.18689,2017,04,17,    5.11,    9.48,    5.43
51.48831,-0.18689,2017,04,18,    1.48,    7.49,    4.16
51.48831,-0.18689,2017,04,19,    1.54,    7.88,    4.15
51.48831,-0.18689,2017,04,20,    4.66,    9.14,    5.30
51.48831,-0.18689,2017,04,21,    8.02,   10.91,    6.56
51.48831,-0.18689,2017,04,22,    6.14,   10.28,    5.78
51.48831,-0.18689,2017,04,23,    6.21,    9.74,    5.83
51.48831,-0.18689,2017,04,24,    6.01,    9.49,    5.85
51.48831,-0.18689,2017,04,25,   -0.76,    6.00,    3.59
51.48831,-0.18689,2017,04,26,    2.01,    5.69,    4.36
51.48831,-0.18689,2017,04,27,    2.26,    6.43,    4.50
51.48831,-0.18689,2017,04,28,    5.63,   10.03,    5.65
51.48831,-0.18689,2017,04,29,    5.84,   10.65,    5.74
51.48831,-0.18689,2017,04,30,    6.91,   11.02,    6.29
51.48831,-0.18689,2017,05,01,    7.20,   10.46,    6.36
51.48831,-0.18689,2017,05,02,    7.46,   11.49,    6.39
51.48831,-0.18689,2017,05,03,    6.69,    9.84,    6.04
51.48831,-0.18689,2017,05,04,    7.45,   11.11,    6.36
51.48831,-0.18689,2017,05,05,    6.31,   10.76,    5.90
51.48831,-0.18689,2017,05,06,    7.95,   11.11,    6.64
51.48831,-0.18689,2017,05,07,    7.05,   11.47,    6.21
51.48831,-0.18689,2017,05,08,    5.24,   10.06,    5.45
51.48831,-0.18689,2017,05,09,    5.45,   10.74,    5.55
51.48831,-0.18689,2017,05,10,    5.08,   10.71,    5.49
51.48831,-0.18689,2017,05,11,    9.68,   13.38,    7.66
51.48831,-0.18689,2017,05,12,   11.05,   13.61,    8.31
51.48831,-0.18689,2017,05,13,    8.74,   13.00,    7.05
51.48831,-0.18689,2017,05,14,    8.55,   13.41,    6.89
51.48831,-0.18689,2017,05,15,   11.36,   13.01,    8.29
51.48831,-0.18689,2017,05,16,   13.34,   15.76,    9.43
51.48831,-0.18689,2017,05,17,   13.57,   14.76,    9.67
51.48831,-0.18689,2017,05,18,    8.88,   13.48,    7.08
51.48831,-0.18689,2017,05,19,    8.25,   11.37,    6.78
51.48831,-0.18689,2017,05,20,    8.20,   11.62,    6.72
51.48831,-0.18689,2017,05,21,    9.21,   13.63,    7.17
51.48831,-0.18689,2017,05,22,   11.12,   14.95,    8.20
51.48831,-0.18689,2017,05,23,   12.80,   16.09,    9.18
51.48831,-0.18689,2017,05,24,   13.82,   17.97,    9.74
51.48831,-0.18689,2017,05,25,   12.57,   17.25,    9.00
51.48831,-0.18689,2017,05,26,   12.71,   17.40,    9.12
51.48831,-0.18689,2017,05,27,   13.51,   16.84,    9.63
51.48831,-0.18689,2017,05,28,   12.33,   16.35,    8.90
51.48831,-0.18689,2017,05,29,   14.51,   16.47,   10.35
51.48831,-0.18689,2017,05,30,   12.46,   16.39,    8.96
51.48831,-0.18689,2017,05,31,   12.76,   16.59,    9.09
51.48831,-0.18689,2017,06,01,   12.08,   17.08,    8.70
51.48831,-0.18689,2017,06,02,   13.53,   17.50,    9.67
51.48831,-0.18689,2017,06,03,   10.81,   16.47,    8.10
51.48831,-0.18689,2017,06,04,    9.39,   14.46,    7.32
51.48831,-0.18689,2017,06,05,   10.68,   13.69,    8.04
51.48831,-0.18689,2017,06,06,    8.64,   12.65,    7.11
51.48831,-0.18689,2017,06,07,    8.96,   14.60,    7.14
51.48831,-0.18689,2017,06,08,   12.20,   15.25,    8.87
51.48831,-0.18689,2017,06,09,   11.07,   15.56,    8.21
51.48831,-0.18689,2017,06,10,   11.80,   16.76,    8.58
51.48831,-0.18689,2017,06,11,   11.82,   16.10,    8.65
51.48831,-0.18689,2017,06,12,   10.24,   15.25,    7.72
51.48831,-0.18689,2017,06,13,   11.22,   16.88,    8.24
51.48831,-0.18689,2017,06,14,   12.49,   18.32,    9.00
51.48831,-0.18689,2017,06,15,   11.65,   17.67,    8.54
51.48831,-0.18689,2017,06,16,   12.23,   17.51,    8.83
51.48831,-0.18689,2017,06,17,   15.36,   21.24,   10.79
51.48831,-0.18689,2017,06,18,   16.55,   22.52,   11.62
51.48831,-0.18689,2017,06,19,   15.84,   22.27,   11.16
51.48831,-0.18689,2017,06,20,   15.11,   21.52,   10.66
51.48831,-0.18689,2017,06,21,   16.21,   22.07,   11.50
51.48831,-0.18689,2017,06,22,   15.04,   20.16,   10.67
51.48831,-0.18689,2017,06,23,   12.31,   18.84,    8.89
51.48831,-0.18689,2017,06,24,   14.69,   18.17,   10.40
51.48831,-0.18689,2017,06,25,   13.08,   17.64,    9.38
51.48831,-0.18689,2017,06,26,   10.22,   18.80,    7.78
51.48831,-0.18689,2017,06,27,   13.17,   16.27,    9.55
51.48831,-0.18689,2017,06,28,   13.25,   16.00,    9.64
51.48831,-0.18689,2017,06,29,   10.89,   14.99,    8.25
51.48831,-0.18689,2017,06,30,   12.41,   17.20,    9.06
51.48831,-0.18689,2017,07,01,   11.64,   18.05,    8.52
51.48831,-0.18689,2017,07,02,   11.08,   18.68,    8.22
51.48831,-0.18689,2017,07,03,   12.88,   18.32,    9.19
51.48831,-0.18689,2017,07,04,   13.67,   19.09,    9.67
51.48831,-0.18689,2017,07,05,   13.63,   21.02,    9.68
51.48831,-0.18689,2017,07,06,   15.48,   21.77,   10.98
51.48831,-0.18689,2017,07,07,   14.08,   21.75,   10.01
51.48831,-0.18689,2017,07,08,   13.85,   21.18,    9.84
51.48831,-0.18689,2017,07,09,   13.88,   21.16,    9.89
51.48831,-0.18689,2017,07,10,   13.03,   20.10,    9.41
51.48831,-0.18689,2017,07,11,   13.08,   17.11,    9.42
51.48831,-0.18689,2017,07,12,   11.95,   17.82,    8.75
51.48831,-0.18689,2017,07,13,   10.09,   17.64,    7.64
51.48831,-0.18689,2017,07,14,   11.46,   17.83,    8.40
51.48831,-0.18689,2017,07,15,   13.71,   17.99,    9.76
51.48831,-0.18689,2017,07,16,   16.48,   20.36,   11.58
51.48831,-0.18689,2017,07,17,   12.28,   18.91,    8.89
51.48831,-0.18689,2017,07,18,   13.97,   20.30,    9.94
51.48831,-0.18689,2017,07,19,   16.63,   20.05,   11.88
51.48831,-0.18689,2017,07,20,   11.93,   17.95,    8.95
51.48831,-0.18689,2017,07,21,   11.75,   17.60,    8.64
51.48831,-0.18689,2017,07,22,   11.76,   15.33,    8.65
51.48831,-0.18689,2017,07,23,   11.90,   15.55,    8.69
51.48831,-0.18689,2017,07,24,   13.11,   16.89,    9.38
51.48831,-0.18689,2017,07,25,   12.98,   18.50,    9.30
51.48831,-0.18689,2017,07,26,   14.87,   17.23,   10.61
51.48831,-0.18689,2017,07,27,   11.69,   16.86,    8.60
51.48831,-0.18689,2017,07,28,   13.20,   16.95,    9.51
51.48831,-0.18689,2017,07,29,   13.92,   17.40,   10.01
51.48831,-0.18689,2017,07,30,   12.33,   17.60,    9.05
51.48831,-0.18689,2017,07,31,   11.52,   17.05,    8.47
51.48831,-0.18689,2017,08,01,   11.48,   17.31,    8.43
51.48831,-0.18689,2017,08,02,   14.77,   16.57,   10.50
51.48831,-0.18689,2017,08,03,   13.75,   17.91,    9.85
51.48831,-0.18689,2017,08,04,   12.65,   17.86,    9.13
51.48831,-0.18689,2017,08,05,   10.96,   16.22,    8.13
51.48831,-0.18689,2017,08,06,   10.41,   16.35,    7.79
51.48831,-0.18689,2017,08,07,   12.84,   16.60,    9.18
51.48831,-0.18689,2017,08,08,   12.32,   15.25,    8.93
51.48831,-0.18689,2017,08,09,   11.77,   14.45,    8.59
51.48831,-0.18689,2017,08,10,   11.28,   15.90,    8.25
51.48831,-0.18689,2017,08,11,   11.72,   16.41,    8.57
51.48831,-0.18689,2017,08,12,   13.54,   18.01,    9.65
51.48831,-0.18689,2017,08,13,    9.90,   16.85,    7.55
51.48831,-0.18689,2017,08,14,   12.42,   16.24,    8.94
51.48831,-0.18689,2017,08,15,   12.73,   17.78,    9.16
51.48831,-0.18689,2017,08,16,   11.92,   17.04,    8.65
51.48831,-0.18689,2017,08,17,   15.02,   19.02,   10.67
51.48831,-0.18689,2017,08,18,   11.31,   16.79,    8.43
51.48831,-0.18689,2017,08,19,    9.99,   16.09,    7.61
51.48831,-0.18689,2017,08,20,   11.11,   16.24,    8.17
51.48831,-0.18689,2017,08,21,   15.99,   18.49,   11.26
51.48831,-0.18689,2017,08,22,   16.27,   19.43,   11.47
51.48831,-0.18689,2017,08,23,   15.07,   18.60,   10.72
51.48831,-0.18689,2017,08,24,   12.66,   17.11,    9.08
51.48831,-0.18689,2017,08,25,   12.53,   17.94,    9.00
51.48831,-0.18689,2017,08,26,   13.65,   18.49,    9.70
51.48831,-0.18689,2017,08,27,   14.46,   19.66,   10.20
51.48831,-0.18689,2017,08,28,   15.00,   19.73,   10.59
51.48831,-0.18689,2017,08,29,   15.40,   20.21,   10.91
51.48831,-0.18689,2017,08,30,    9.99,   14.09,    7.68
51.48831,-0.18689,2017,08,31,    9.59,   14.59,    7.41
51.48831,-0.18689,2017,09,01,    9.99,   15.66,    7.59
51.48831,-0.18689,2017,09,02,   10.03,   16.25,    7.60
51.48831,-0.18689,2017,09,03,   11.07,   15.14,    8.21
51.48831,-0.18689,2017,09,04,   15.63,   18.01,   11.09
51.48831,-0.18689,2017,09,05,   15.10,   17.72,   10.67
51.48831,-0.18689,2017,09,06,   10.05,   15.26,    7.65
51.48831,-0.18689,2017,09,07,   11.88,   15.46,    8.70
51.48831,-0.18689,2017,09,08,   13.09,   15.08,    9.51
51.48831,-0.18689,2017,09,09,   10.10,   13.52,    7.81
51.48831,-0.18689,2017,09,10,   10.92,   13.32,    8.27
51.48831,-0.18689,2017,09,11,   10.54,   14.34,    8.06
51.48831,-0.18689,2017,09,12,    9.86,   14.63,    7.68
51.48831,-0.18689,2017,09,13,    8.50,   14.30,    7.03
51.48831,-0.18689,2017,09,14,    8.56,   12.31,    6.96
51.48831,-0.18689,2017,09,15,    8.14,   12.19,    6.74
51.48831,-0.18689,2017,09,16,    8.44,   11.92,    6.88
51.48831,-0.18689,2017,09,17,    8.80,   12.72,    7.03
51.48831,-0.18689,2017,09,18,    9.06,   12.49,    7.14
51.48831,-0.18689,2017,09,19,    8.13,   12.61,    6.69
51.48831,-0.18689,2017,09,20,   11.40,   13.69,    8.34
51.48831,-0.18689,2017,09,21,   11.97,   14.24,    8.71
51.48831,-0.18689,2017,09,22,    8.72,   12.75,    6.97
51.48831,-0.18689,2017,09,23,   10.91,   15.04,    8.06
51.48831,-0.18689,2017,09,24,   12.40,   15.51,    8.93
51.48831,-0.18689,2017,09,25,   13.11,   15.90,    9.33
51.48831,-0.18689,2017,09,26,   12.68,   15.41,    9.05
51.48831,-0.18689,2017,09,27,   13.37,   15.54,    9.50
51.48831,-0.18689,2017,09,28,   12.88,   15.47,    9.21
51.48831,-0.18689,2017,09,29,   13.41,   15.41,    9.62
51.48831,-0.18689,2017,09,30,   10.70,   13.71,    7.99
51.48831,-0.18689,2017,10,01,   14.33,   15.35,   10.19
51.48831,-0.18689,2017,10,02,   10.23,   14.24,    7.78
51.48831,-0.18689,2017,10,03,    7.62,   11.92,    6.45
51.48831,-0.18689,2017,10,04,    7.94,   12.00,    6.59
51.48831,-0.18689,2017,10,05,    8.69,   13.17,    7.05
51.48831,-0.18689,2017,10,06,    6.54,   11.27,    5.98
51.48831,-0.18689,2017,10,07,   11.13,   12.72,    8.25
51.48831,-0.18689,2017,10,08,    9.71,   12.25,    7.44
51.48831,-0.18689,2017,10,09,   11.55,   12.57,    8.43
51.48831,-0.18689,2017,10,10,   12.18,   13.96,    8.83
51.48831,-0.18689,2017,10,11,   12.53,   14.27,    9.05
51.48831,-0.18689,2017,10,12,    9.82,   12.41,    7.52
51.48831,-0.18689,2017,10,13,   14.08,   15.00,    9.92
51.48831,-0.18689,2017,10,14,   13.79,   14.95,    9.71
51.48831,-0.18689,2017,10,15,   13.72,   14.87,    9.73
51.48831,-0.18689,2017,10,16,   13.13,   15.76,    9.48
51.48831,-0.18689,2017,10,17,    8.94,   11.93,    7.07
51.48831,-0.18689,2017,10,18,   12.65,   12.92,    9.19
51.48831,-0.18689,2017,10,19,   13.38,   13.97,    9.66
51.48831,-0.18689,2017,10,20,    9.83,   12.80,    7.65
51.48831,-0.18689,2017,10,21,    9.86,   13.04,    7.69
51.48831,-0.18689,2017,10,22,    6.99,   10.64,    6.24
51.48831,-0.18689,2017,10,23,   11.96,   12.60,    8.74
51.48831,-0.18689,2017,10,24,   14.19,   15.17,   10.03
51.48831,-0.18689,2017,10,25,   10.93,   13.09,    8.14
51.48831,-0.18689,2017,10,26,   11.65,   12.02,    8.51
51.48831,-0.18689,2017,10,27,    6.90,    9.40,    6.11
51.48831,-0.18689,2017,10,28,    9.10,   10.50,    7.18
51.48831,-0.18689,2017,10,29,    6.73,   10.50,    6.21
51.48831,-0.18689,2017,10,30,    3.60,    6.62,    4.83
51.48831,-0.18689,2017,10,31,    6.92,    9.03,    6.16
51.48831,-0.18689,2017,11,01,    8.58,    9.51,    6.90
51.48831,-0.18689,2017,11,02,    7.60,    8.47,    6.49
51.48831,-0.18689,2017,11,03,    9.11,    9.53,    7.21
51.48831,-0.18689,2017,11,04,    9.47,   10.40,    7.51
51.48831,-0.18689,2017,11,05,    4.34,    6.48,    5.17
51.48831,-0.18689,2017,11,06,    3.52,    5.80,    4.84
51.48831,-0.18689,2017,11,07,    7.36,    8.68,    6.36
51.48831,-0.18689,2017,11,08,    3.95,    6.07,    5.00
51.48831,-0.18689,2017,11,09,    7.09,    6.97,    6.29
51.48831,-0.18689,2017,11,10,    6.27,    8.75,    5.93
51.48831,-0.18689,2017,11,11,    7.54,    8.28,    6.55
51.48831,-0.18689,2017,11,12,    3.30,    5.97,    4.84
51.48831,-0.18689,2017,11,13,    1.08,    3.74,    4.06
51.48831,-0.18689,2017,11,14,    6.82,    7.11,    6.15
51.48831,-0.18689,2017,11,15,    9.02,    9.07,    7.08
51.48831,-0.18689,2017,11,16,    8.09,    8.71,    6.68
51.48831,-0.18689,2017,11,17,    1.79,    3.81,    4.26
51.48831,-0.18689,2017,11,18,    4.86,    5.00,    5.39
51.48831,-0.18689,2017,11,19,    2.09,    4.02,    4.38
51.48831,-0.18689,2017,11,20,    9.03,    9.56,    7.17
51.48831,-0.18689,2017,11,21,   10.24,   11.17,    7.78
51.48831,-0.18689,2017,11,22,   10.03,   12.57,    7.78
51.48831,-0.18689,2017,11,23,    6.49,    9.71,    6.22
51.48831,-0.18689,2017,11,24,    2.81,    4.76,    4.70
51.48831,-0.18689,2017,11,25,    1.41,    2.85,    4.20
51.48831,-0.18689,2017,11,26,    2.64,    4.26,    4.55
51.48831,-0.18689,2017,11,27,    6.51,    7.59,    6.04
51.48831,-0.18689,2017,11,28,    2.29,    4.17,    4.50
51.48831,-0.18689,2017,11,29,    2.18,    3.71,    4.46
51.48831,-0.18689,2017,11,30,   -0.93,    1.62,    3.55
51.48831,-0.18689,2017,12,01,    1.81,    3.32,    4.30
51.48831,-0.18689,2017,12,02,    2.30,    3.81,    4.44
51.48831,-0.18689,2017,12,03,    5.88,    6.10,    5.70
51.48831,-0.18689,2017,12,04,    4.80,    4.96,    5.26
51.48831,-0.18689,2017,12,05,    4.90,    5.71,    5.27
51.48831,-0.18689,2017,12,06,    6.04,    7.40,    5.75
51.48831,-0.18689,2017,12,07,    6.88,    7.87,    6.29
51.48831,-0.18689,2017,12,08,    0.40,    2.77,    3.90
51.48831,-0.18689,2017,12,09,   -0.70,    0.70,    3.60
51.48831,-0.18689,2017,12,10,    1.33,    2.07,    4.36
51.48831,-0.18689,2017,12,11,    0.30,    1.38,    4.02
51.48831,-0.18689,2017,12,12,   -0.21,    0.80,    3.82
51.48831,-0.18689,2017,12,13,    5.24,    5.72,    5.64
51.48831,-0.18689,2017,12,14,    2.63,    3.68,    4.69
51.48831,-0.18689,2017,12,15,    2.55,    3.59,    4.63
51.48831,-0.18689,2017,12,16,    1.21,    2.26,    4.14
51.48831,-0.18689,2017,12,17,    4.30,    5.00,    5.21
51.48831,-0.18689,2017,12,18,    2.94,    3.07,    4.63
51.48831,-0.18689,2017,12,19,    3.64,    4.10,    4.86
51.48831,-0.18689,2017,12,20,    7.55,    7.57,    6.34
51.48831,-0.18689,2017,12,21,    8.46,    8.55,    6.73
51.48831,-0.18689,2017,12,22,    7.90,    8.09,    6.48
51.48831,-0.18689,2017,12,23,    8.12,    8.44,    6.58
51.48831,-0.18689,2017,12,24,    7.86,    8.24,    6.53
51.48831,-0.18689,2017,12,25,    7.90,    8.60,    6.66
51.48831,-0.18689,2017,12,26,    4.33,    5.48,    5.29
51.48831,-0.18689,2017,12,27,    1.54,    2.79,    4.39
51.48831,-0.18689,2017,12,28,    0.37,    0.95,    3.94
51.48831,-0.18689,2017,12,29,    3.70,    4.55,    5.05
51.48831,-0.18689,2017,12,30,    8.63,    9.23,    7.12
51.48831,-0.18689,2017,12,31,    8.59,    9.34,    7.11
51.48831,-0.18689,2018,01,01,    4.89,    6.00,    5.45
51.48831,-0.18689,2018,01,02,    6.35,    6.65,    6.09
51.48831,-0.18689,2018,01,03,    4.61,    7.22,    5.37
51.48831,-0.18689,2018,01,04,    6.40,    7.17,    6.14
51.48831,-0.18689,2018,01,05,    4.71,    5.37,    5.42
51.48831,-0.18689,2018,01,06,    2.54,    3.57,    4.58
51.48831,-0.18689,2018,01,07,    0.01,    2.10,    3.76
51.48831,-0.18689,2018,01,08,    1.99,    3.16,    4.36
51.48831,-0.18689,2018,01,09,    4.65,    5.14,    5.34
51.48831,-0.18689,2018,01,10,    5.97,    5.87,    5.85
51.48831,-0.18689,2018,01,11,    4.79,    5.21,    5.32
51.48831,-0.18689,2018,01,12,    4.91,    5.56,    5.32
51.48831,-0.18689,2018,01,13,    3.56,    5.11,    4.86
51.48831,-0.18689,2018,01,14,    1.87,    3.64,    4.32
51.48831,-0.18689,2018,01,15,    6.14,    6.94,    5.98
51.48831,-0.18689,2018,01,16,    2.94,    4.45,    4.78
51.48831,-0.18689,2018,01,17,    1.86,    3.96,    4.39
51.48831,-0.18689,2018,01,18,    4.43,    5.96,    5.31
51.48831,-0.18689,2018,01,19,    1.85,    3.13,    4.36
51.48831,-0.18689,2018,01,20,    2.73,    3.28,    4.72
51.48831,-0.18689,2018,01,21,    3.20,    3.70,    4.94
51.48831,-0.18689,2018,01,22,    5.68,    6.06,    5.70
51.48831,-0.18689,2018,01,23,    8.27,    8.36,    6.82
51.48831,-0.18689,2018,01,24,    8.32,    8.79,    6.91
51.48831,-0.18689,2018,01,25,    5.38,    6.17,    5.59
51.48831,-0.18689,2018,01,26,    3.80,    4.36,    4.95
51.48831,-0.18689,2018,01,27,    5.66,    5.72,    5.67
51.48831,-0.18689,2018,01,28,    9.19,    9.64,    7.11
51.48831,-0.18689,2018,01,29,    6.52,    6.89,    5.99
51.48831,-0.18689,2018,01,30,    3.64,    3.91,    4.94
51.48831,-0.18689,2018,01,31,    4.32,    5.63,    5.28
51.48831,-0.18689,2018,02,01,    2.05,    3.77,    4.44
51.48831,-0.18689,2018,02,02,    1.75,    3.10,    4.32
51.48831,-0.18689,2018,02,03,    1.79,    2.60,    4.34
51.48831,-0.18689,2018,02,04,    0.28,    2.11,    3.84
51.48831,-0.18689,2018,02,05,   -0.85,    0.89,    3.52
51.48831,-0.18689,2018,02,06,   -2.23,    0.40,    3.20
51.48831,-0.18689,2018,02,07,   -1.83,    0.35,    3.29
51.48831,-0.18689,2018,02,08,    0.49,    2.12,    3.97
51.48831,-0.18689,2018,02,09,    1.64,    3.34,    4.30
51.48831,-0.18689,2018,02,10,    3.24,    4.14,    4.95
51.48831,-0.18689,2018,02,11,    1.54,    4.02,    4.32
51.48831,-0.18689,2018,02,12,   -0.05,    2.07,    3.79
51.48831,-0.18689,2018,02,13,    1.90,    3.01,    4.40
51.48831,-0.18689,2018,02,14,    1.85,    3.06,    4.42
51.48831,-0.18689,2018,02,15,    3.87,    5.73,    5.10
51.48831,-0.18689,2018,02,16,    1.71,    3.37,    4.25
51.48831,-0.18689,2018,02,17,    2.53,    3.63,    4.52
51.48831,-0.18689,2018,02,18,    4.76,    5.28,    5.28
51.48831,-0.18689,2018,02,19,    7.14,    7.21,    6.28
51.48831,-0.18689,2018,02,20,    4.93,    6.65,    5.38
51.48831,-0.18689,2018,02,21,    1.46,    3.62,    4.16
51.48831,-0.18689,2018,02,22,   -1.13,    1.89,    3.46
51.48831,-0.18689,2018,02,23,   -2.63,    0.55,    3.08
51.48831,-0.18689,2018,02,24,   -3.03,    0.71,    2.99
51.48831,-0.18689,2018,02,25,   -4.62,    0.20,    2.62
51.48831,-0.18689,2018,02,26,   -5.03,   -0.56,    2.52
51.48831,-0.18689,2018,02,27,   -4.78,   -0.97,    2.60
51.48831,-0.18689,2018,02,28,   -7.41,   -1.85,    2.10
51.48831,-0.18689,2018,03,01,   -5.69,   -1.43,    2.48
51.48831,-0.18689,2018,03,02,   -2.54,   -0.08,    3.23
51.48831,-0.18689,2018,03,03,    1.72,    2.27,    4.40
51.48831,-0.18689,2018,03,04,    3.47,    3.29,    5.01
51.48831,-0.18689,2018,03,05,    4.57,    5.46,    5.39
51.48831,-0.18689,2018,03,06,    4.24,    5.28,    5.26
51.48831,-0.18689,2018,03,07,    3.21,    4.49,    4.87
51.48831,-0.18689,2018,03,08,    3.41,    5.36,    4.93
51.48831,-0.18689,2018,03,09,    5.04,    6.08,    5.56
51.48831,-0.18689,2018,03,10,    8.24,    8.13,    6.91
51.48831,-0.18689,2018,03,11,    7.49,    8.37,    6.60
51.48831,-0.18689,2018,03,12,    6.81,    7.56,    6.30
51.48831,-0.18689,2018,03,13,    4.44,    6.12,    5.25
51.48831,-0.18689,2018,03,14,    4.55,    7.27,    5.31
51.48831,-0.18689,2018,03,15,    6.63,    8.08,    6.21
51.48831,-0.18689,2018,03,16,    5.85,    7.77,    5.83
51.48831,-0.18689,2018,03,17,   -1.73,    1.59,    3.41
51.48831,-0.18689,2018,03,18,   -2.83,    0.75,    3.08
51.48831,-0.18689,2018,03,19,   -3.70,    0.60,    2.86
51.48831,-0.18689,2018,03,20,   -0.24,    2.60,    3.68
51.48831,-0.18689,2018,03,21,    0.87,    3.94,    3.98
